UID,DATETIME,10m_rainfall,1hr_rainfall,3hr_rainfall,rainfallobservation_position_lat,rainfallobservation_position_lon,gutter_level,gutter_height,gutter_position_lat,gutter_position_lon,river_level,bridge_name,riverobservation_position_lat,riverobservation_position_lon,danger_level
7_I,2023-09-02 03:29:00,1.0,2.5,5.5,35.192586,129.088421,0,670,35.192586,129.088421,1.011,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:30:00,1.0,2.5,5.5,35.192586,129.088421,0,670,35.192586,129.088421,1.022,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:31:00,1.0,2.5,5.5,35.192586,129.088421,0,670,35.192586,129.088421,1.035,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:32:00,0.5,2.5,5.5,35.192586,129.088421,0,670,35.192586,129.088421,1.046,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:33:00,1.0,3.0,6.0,35.192586,129.088421,0,670,35.192586,129.088421,1.058,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:34:00,1.0,3.0,6.0,35.192586,129.088421,0,670,35.192586,129.088421,1.068,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:35:00,1.0,3.0,6.0,35.192586,129.088421,0,670,35.192586,129.088421,1.078,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:36:00,1.0,3.0,6.0,35.192586,129.088421,0,670,35.192586,129.088421,1.087,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:37:00,0.5,3.0,6.0,35.192586,129.088421,0,670,35.192586,129.088421,1.097,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:38:00,0.5,3.0,6.0,35.192586,129.088421,0,670,35.192586,129.088421,1.105,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:39:00,1.0,3.5,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.11,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:40:00,1.0,3.5,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.116,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:41:00,1.0,3.5,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.124,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:42:00,1.0,3.5,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.126,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:43:00,1.0,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.129,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:44:00,1.0,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.132,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:45:00,1.0,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.136,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:46:00,1.0,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.137,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:47:00,1.0,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.136,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:48:00,1.0,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.139,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:49:00,0.5,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.142,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:50:00,0.5,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.143,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:51:00,0.5,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.145,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:52:00,0.5,4.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.146,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:53:00,0.0,4.0,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.147,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:54:00,0.0,4.0,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.149,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:55:00,0.5,4.5,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.149,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:56:00,0.5,4.5,6.5,35.192586,129.088421,0,670,35.192586,129.088421,1.153,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:57:00,1.0,5.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.158,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:58:00,1.0,5.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.161,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 03:59:00,1.0,5.0,7.0,35.192586,129.088421,0,670,35.192586,129.088421,1.166,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:00:00,1.5,5.5,7.5,35.192586,129.088421,0,670,35.192586,129.088421,1.171,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:01:00,1.5,5.5,7.5,35.192586,129.088421,0,670,35.192586,129.088421,1.181,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:02:00,2.0,5.5,8.0,35.192586,129.088421,0,670,35.192586,129.088421,1.189,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:03:00,2.0,5.5,8.0,35.192586,129.088421,0,670,35.192586,129.088421,1.199,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:04:00,2.5,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.214,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:05:00,2.0,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.227,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:06:00,2.5,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.239,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:07:00,2.0,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.249,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:08:00,2.0,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.262,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:09:00,2.0,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.272,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:10:00,1.5,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.283,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:11:00,1.5,6.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:12:00,1.0,6.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:13:00,1.0,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:14:00,0.5,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:15:00,0.5,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:16:00,0.0,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:17:00,0.5,6.5,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:18:00,0.5,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:19:00,0.5,6.0,8.0,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:20:00,1.0,6.5,8.0,35.192586,129.088421,0,670,35.192586,129.088421,0.0,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:21:00,1.0,6.5,8.0,35.192586,129.088421,0,670,35.192586,129.088421,1.317,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:22:00,1.0,6.0,8.0,35.192586,129.088421,0,670,35.192586,129.088421,1.317,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:23:00,1.0,6.0,8.0,35.192586,129.088421,0,670,35.192586,129.088421,1.317,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:24:00,1.5,6.5,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.32,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:25:00,1.5,6.5,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.324,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:26:00,1.5,6.5,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.33,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:27:00,1.0,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.343,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:28:00,1.0,6.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,1.357,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:29:00,1.5,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.368,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:30:00,1.0,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.38,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:31:00,1.0,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.395,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:32:00,1.0,6.5,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.413,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:33:00,1.0,6.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,1.428,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:34:00,1.0,6.5,9.5,35.192586,129.088421,0,670,35.192586,129.088421,1.438,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:35:00,1.0,6.5,9.5,35.192586,129.088421,0,670,35.192586,129.088421,1.451,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:36:00,1.0,6.5,9.5,35.192586,129.088421,0,670,35.192586,129.088421,1.46,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:37:00,1.0,6.5,9.5,35.192586,129.088421,0,670,35.192586,129.088421,1.469,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:38:00,1.0,6.5,9.5,35.192586,129.088421,0,670,35.192586,129.088421,1.481,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:39:00,0.5,6.0,9.5,35.192586,129.088421,0,670,35.192586,129.088421,1.49,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:40:00,1.0,6.5,10.0,35.192586,129.088421,0,670,35.192586,129.088421,1.499,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:41:00,1.0,6.5,10.0,35.192586,129.088421,0,670,35.192586,129.088421,1.501,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:42:00,1.0,6.5,10.0,35.192586,129.088421,0,670,35.192586,129.088421,1.513,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:43:00,1.0,6.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,1.518,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:44:00,0.5,6.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,1.521,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:45:00,0.5,6.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,1.525,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:46:00,1.0,6.5,10.5,35.192586,129.088421,0,670,35.192586,129.088421,1.526,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:47:00,1.0,6.5,10.5,35.192586,129.088421,0,670,35.192586,129.088421,1.527,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:48:00,1.0,6.5,10.5,35.192586,129.088421,0,670,35.192586,129.088421,1.528,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:49:00,1.0,6.5,10.5,35.192586,129.088421,0,670,35.192586,129.088421,1.529,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:50:00,0.5,6.5,10.5,35.192586,129.088421,0,670,35.192586,129.088421,1.526,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:51:00,0.5,6.5,10.5,35.192586,129.088421,0,670,35.192586,129.088421,1.518,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:52:00,1.0,7.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.521,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:53:00,1.0,7.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.512,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:54:00,1.0,7.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.508,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:55:00,1.0,6.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.502,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:56:00,0.5,6.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.493,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:57:00,0.5,6.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.486,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:58:00,0.5,6.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.478,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 04:59:00,0.5,6.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.473,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:00:00,0.5,5.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.467,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:01:00,0.5,5.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.454,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:02:00,0.0,5.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.448,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:03:00,0.0,5.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.439,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:04:00,0.0,4.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.432,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:05:00,0.0,4.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.422,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:06:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.413,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:07:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.401,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:08:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.392,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:09:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.38,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:10:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.369,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:11:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.361,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:12:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.352,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:13:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.345,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:14:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.335,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:15:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.325,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:16:00,0.0,4.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.315,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:17:00,0.0,3.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.306,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:18:00,0.0,3.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.297,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:19:00,0.0,3.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.288,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:20:00,0.0,3.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.279,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:21:00,0.0,3.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.27,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:22:00,0.0,3.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.263,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:23:00,0.0,3.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.255,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:24:00,0.0,2.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.245,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:25:00,0.0,2.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.238,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:26:00,0.0,2.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.229,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:27:00,0.0,2.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.22,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:28:00,0.0,2.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.212,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:29:00,0.0,2.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.205,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:30:00,0.0,2.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.197,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:31:00,0.0,2.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.189,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:32:00,0.0,2.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.183,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:33:00,0.0,2.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.172,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:34:00,0.0,1.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.166,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:35:00,0.0,1.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.157,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:36:00,0.0,1.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.149,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:37:00,0.0,1.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.142,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:38:00,0.0,1.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.135,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:39:00,0.0,1.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.126,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:40:00,0.0,1.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.119,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:41:00,0.0,1.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.11,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:42:00,0.0,1.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.104,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:43:00,0.0,1.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.096,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:44:00,0.0,1.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.089,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:45:00,0.0,1.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.083,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:46:00,0.0,0.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.077,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:47:00,0.0,0.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.071,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:48:00,0.0,0.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.065,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:49:00,0.0,0.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.059,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:50:00,0.0,0.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.053,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:51:00,0.0,0.5,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.049,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:52:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.042,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:53:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.033,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:54:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.031,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:55:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.025,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:56:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.02,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:57:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.015,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:58:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.01,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 05:59:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,1.002,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:00:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,0.998,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:01:00,0.0,0.0,11.0,35.192586,129.088421,0,670,35.192586,129.088421,0.992,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:02:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.988,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:03:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.982,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:04:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.976,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:05:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.972,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:06:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.967,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:07:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.962,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:08:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.958,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:09:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.953,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:10:00,0.0,0.0,10.5,35.192586,129.088421,0,670,35.192586,129.088421,0.951,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:11:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.946,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:12:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.942,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:13:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.936,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:14:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.933,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:15:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.93,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:16:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.925,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:17:00,0.0,0.0,10.0,35.192586,129.088421,0,670,35.192586,129.088421,0.921,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:18:00,0.0,0.0,9.5,35.192586,129.088421,0,670,35.192586,129.088421,0.918,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:19:00,0.0,0.0,9.5,35.192586,129.088421,0,670,35.192586,129.088421,0.912,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:20:00,0.0,0.0,9.5,35.192586,129.088421,0,670,35.192586,129.088421,0.907,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:21:00,0.0,0.0,9.5,35.192586,129.088421,0,670,35.192586,129.088421,0.904,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:22:00,0.0,0.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.901,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:23:00,0.0,0.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.898,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:24:00,0.0,0.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.896,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:25:00,0.0,0.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.891,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:26:00,0.0,0.0,9.0,35.192586,129.088421,0,670,35.192586,129.088421,0.886,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:27:00,0.0,0.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.885,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:28:00,0.0,0.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.882,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:29:00,0.0,0.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.879,Sebyeong,35.196918,129.082638,0
7_I,2023-09-02 06:30:00,0.0,0.0,8.5,35.192586,129.088421,0,670,35.192586,129.088421,0.877,Sebyeong,35.196918,129.082638,0
